iter	Accuracy	Logloss
9202	0.9847246834	0.07345759044
9203	0.9847300696	0.07345085098
9204	0.9847354559	0.07344276864
9205	0.9847516145	0.07343448385
9206	0.9847731594	0.07342745361
9207	0.9847516145	0.07342061094
9208	0.9847570007	0.07341355443
9209	0.984762387	0.07340743057
9210	0.9847516145	0.07339750114
9211	0.9847677732	0.07338917562
9212	0.9847570007	0.07338102235
9213	0.9847731594	0.07337332824
9214	0.984762387	0.07336774111
9215	0.9847677732	0.07335918501
9216	0.9847785456	0.07335050685
9217	0.9847893181	0.07334156515
9218	0.9847677732	0.07333416832
9219	0.9847570007	0.0733262045
9220	0.9847677732	0.07332033803
9221	0.9847785456	0.07331346279
9222	0.9847516145	0.07330665796
9223	0.9847516145	0.07329888281
9224	0.9847677732	0.07329109409
9225	0.984762387	0.07328475605
9226	0.9847785456	0.07327475512
9227	0.9847839318	0.07326486909
9228	0.9847839318	0.07325606813
9229	0.9847785456	0.07324815916
9230	0.9848000905	0.0732412261
9231	0.9848054767	0.07323118829
9232	0.9848108629	0.0732216469
9233	0.9848162491	0.07321358416
9234	0.9848270216	0.073205638
9235	0.9848270216	0.07319882679
9236	0.984837794	0.07319211247
9237	0.984837794	0.0731832197
9238	0.984837794	0.07317512426
9239	0.9848431802	0.0731672422
9240	0.9848431802	0.07315878426
9241	0.9848485665	0.07315166967
9242	0.9848539527	0.07314300681
9243	0.9848539527	0.07313465341
9244	0.9848593389	0.07312736675
9245	0.9848754976	0.0731199758
9246	0.98488627	0.0731121974
9247	0.98488627	0.07310411881
9248	0.9848647251	0.07309857018
9249	0.9848754976	0.07309255468
9250	0.9848701113	0.07308415861
9251	0.9848647251	0.07307623953
9252	0.9848701113	0.0730686788
9253	0.9848647251	0.07306004293
9254	0.9848916562	0.07305150197
9255	0.9849024286	0.07304353375
9256	0.9848916562	0.07303501362
9257	0.9849132011	0.07302656369
9258	0.9849185873	0.07301887942
9259	0.9849293597	0.07301057824
9260	0.9849239735	0.07300317981
9261	0.984934746	0.07299515109
9262	0.9849078149	0.07298509243
9263	0.984934746	0.07297677921
9264	0.984934746	0.07296912611
9265	0.984934746	0.07295887217
9266	0.9849455184	0.07295028801
9267	0.9849509046	0.07294159931
9268	0.9849509046	0.07293304359
9269	0.9849562908	0.07292356724
9270	0.9849562908	0.07291546398
9271	0.9849562908	0.07290632003
9272	0.9849509046	0.07289717052
9273	0.9849724495	0.07288952433
9274	0.9849832219	0.07288176573
9275	0.9849886081	0.0728746432
9276	0.985010153	0.07286563293
9277	0.9849993806	0.07285920474
9278	0.9849993806	0.07284863608
9279	0.9849832219	0.07284214802
9280	0.9849993806	0.07283319069
9281	0.985010153	0.07282619764
9282	0.9850155392	0.07281845483
9283	0.9849993806	0.0728107566
9284	0.9849993806	0.07280290757
9285	0.9850209255	0.07279380494
9286	0.985010153	0.07278801474
9287	0.9849993806	0.07278000494
9288	0.9849993806	0.07277333584
9289	0.9850263117	0.07276481372
9290	0.9850263117	0.07275641991
9291	0.9850370841	0.0727488616
9292	0.9850370841	0.07274071538
9293	0.9850478566	0.07273388978
9294	0.9850370841	0.07272870831
9295	0.9850370841	0.07271847385
9296	0.9850424703	0.07271038437
9297	0.9850532428	0.07270070542
9298	0.9850532428	0.07269223207
9299	0.9850640152	0.07268444778
9300	0.9850640152	0.07267529815
9301	0.9850532428	0.07266897514
9302	0.9850640152	0.07265913404
9303	0.9850694014	0.07265098696
9304	0.9850801739	0.07264320656
9305	0.9850801739	0.07263606251
9306	0.9850909463	0.07262773804
9307	0.9850747876	0.072619739
9308	0.9851017187	0.07261082554
9309	0.985107105	0.07260345608
9310	0.9850963325	0.0725942463
9311	0.9850963325	0.07258693535
9312	0.9850801739	0.07257894745
9313	0.9850855601	0.07256960458
9314	0.9850909463	0.07256396123
9315	0.9850909463	0.07255656268
9316	0.9850963325	0.07254945925
9317	0.9850909463	0.07254180491
9318	0.9850640152	0.07253297973
9319	0.985058629	0.0725253441
9320	0.985058629	0.07251818529
9321	0.9850963325	0.07251053845
9322	0.985107105	0.07250190964
9323	0.9850909463	0.0724932464
9324	0.9850963325	0.07248530732
9325	0.985107105	0.07247960521
9326	0.9851017187	0.07247201033
9327	0.985107105	0.07246434854
9328	0.985107105	0.07245632028
9329	0.985107105	0.07244849895
9330	0.9851232636	0.07244000675
9331	0.9851232636	0.07243177606
9332	0.9851232636	0.07242513894
9333	0.9851340361	0.07241549695
9334	0.9851340361	0.07241034745
9335	0.9851232636	0.07240410518
9336	0.9851286498	0.07239513537
9337	0.9851394223	0.0723866145
9338	0.9851394223	0.07237946745
9339	0.9851501947	0.07237257289
9340	0.9851501947	0.07236444052
9341	0.9851448085	0.07235447367
9342	0.9851609671	0.07234512064
9343	0.9851609671	0.07233603707
9344	0.9851771258	0.07232903459
9345	0.9851609671	0.0723195903
9346	0.9851717396	0.07231043718
9347	0.985182512	0.0723019138
9348	0.9851771258	0.07229435597
9349	0.9851932845	0.07228548141
9350	0.9851717396	0.07227697707
9351	0.9851878982	0.07226807385
9352	0.985182512	0.07226046252
9353	0.9851932845	0.07225281165
9354	0.9851932845	0.07224540763
9355	0.9851932845	0.07223766734
9356	0.985182512	0.07222843256
9357	0.9851932845	0.07222221503
9358	0.9851986707	0.07221287136
9359	0.9851986707	0.07220559475
9360	0.9851986707	0.07219619585
9361	0.9852094431	0.07218891615
9362	0.9852094431	0.07218330011
9363	0.9852202156	0.07217511227
9364	0.9852256018	0.07216937131
9365	0.9852094431	0.07216092344
9366	0.9852040569	0.07215195151
9367	0.9852363742	0.07214444259
9368	0.9852256018	0.07213529357
9369	0.985230988	0.07212653395
9370	0.9852417604	0.07211998418
9371	0.9852363742	0.07211278698
9372	0.9852202156	0.0721037144
9373	0.9852363742	0.0720949497
9374	0.9852094431	0.07208642648
9375	0.9852256018	0.07208032859
9376	0.9852202156	0.07207155595
9377	0.985230988	0.07206098214
9378	0.9852256018	0.07205400027
9379	0.9852256018	0.07204534785
9380	0.9852202156	0.0720378553
9381	0.9852256018	0.07202917186
9382	0.9852471467	0.07202206487
9383	0.985230988	0.07201435003
9384	0.9852471467	0.07200654637
9385	0.985230988	0.07199645317
9386	0.9852363742	0.07198882718
9387	0.9852579191	0.07198044684
9388	0.985279464	0.07197290292
9389	0.9852740777	0.07196557007
9390	0.9852525329	0.07195692719
9391	0.9852740777	0.07194891277
9392	0.9852902364	0.07194001037
9393	0.9852686915	0.07193479022
9394	0.9852902364	0.07192617934
9395	0.9852902364	0.07191756438
9396	0.9852956226	0.07191065193
9397	0.9852956226	0.07190341389
9398	0.9852956226	0.07189601983
9399	0.9853063951	0.07188894791
9400	0.9853063951	0.07188127578
9401	0.9853063951	0.07187327218
9402	0.9853010088	0.07186583491
9403	0.9852848502	0.0718567363
9404	0.9852902364	0.07184861348
9405	0.9852848502	0.07184103943
9406	0.985279464	0.07183352703
9407	0.9853279399	0.07182610077
9408	0.9853225537	0.07181814841
9409	0.9853063951	0.07180970231
9410	0.9853440986	0.07180164496
9411	0.9853440986	0.07179442212
9412	0.9853225537	0.07178638667
9413	0.9853387124	0.07177902396
9414	0.985354871	0.07177155653
9415	0.9853602572	0.07176400476
9416	0.9853602572	0.07175792993
9417	0.9853602572	0.07175175065
9418	0.985354871	0.07174370422
9419	0.9853602572	0.07173489987
9420	0.9853656435	0.071727632
9421	0.9853656435	0.07172035514
9422	0.985354871	0.07171130729
9423	0.9853710297	0.07170443524
9424	0.9853602572	0.07169808397
9425	0.9853494848	0.0716900229
9426	0.9853387124	0.07168133204
9427	0.9853656435	0.07167205465
9428	0.9853602572	0.07166520849
9429	0.9853710297	0.07165773382
9430	0.9853656435	0.07165235853
9431	0.9853710297	0.07164533166
9432	0.985354871	0.07163659634
9433	0.985354871	0.07162778546
9434	0.9853602572	0.07162152369
9435	0.9853818021	0.07161378005
9436	0.9853764159	0.07160625972
9437	0.9853710297	0.07159769716
9438	0.9853656435	0.07159178206
9439	0.9853656435	0.0715840304
9440	0.9853979608	0.07157457983
9441	0.9854141194	0.07156762853
9442	0.9854087332	0.07156111931
9443	0.9854087332	0.07155270729
9444	0.9854195057	0.07154465507
9445	0.9854248919	0.0715366742
9446	0.9854248919	0.0715282508
9447	0.9854195057	0.07151993635
9448	0.9854141194	0.07151202039
9449	0.9854356643	0.07150310932
9450	0.9854464367	0.07149538673
9451	0.9854679816	0.07148664636
9452	0.9854625954	0.07147868181
9453	0.9854787541	0.07147201279
9454	0.9854841403	0.07146303086
9455	0.9854895265	0.07145624929
9456	0.9854949127	0.07144669001
9457	0.9855056852	0.07143780036
9458	0.9855056852	0.07142837903
9459	0.9855056852	0.07142040524
9460	0.9855002989	0.07141212213
9461	0.9855002989	0.07140311845
9462	0.9855110714	0.07139535187
9463	0.9854949127	0.07138663613
9464	0.9855110714	0.07137945318
9465	0.9855218438	0.07136955282
9466	0.9855433887	0.07136102939
9467	0.9855433887	0.07135308674
9468	0.98552723	0.07134446749
9469	0.98552723	0.07133386841
9470	0.9855487749	0.07132768669
9471	0.9855487749	0.07131935104
9472	0.9855541611	0.07131269032
9473	0.9855541611	0.07130543205
9474	0.9855433887	0.07129737005
9475	0.9855595473	0.07128955902
9476	0.9855541611	0.07128244501
9477	0.9855487749	0.07127613864
9478	0.9855595473	0.07126912004
9479	0.9855541611	0.07125969879
9480	0.9855541611	0.07125347272
9481	0.9855595473	0.07124585029
9482	0.9855649336	0.07123691317
9483	0.9855703198	0.07123052636
9484	0.9855864784	0.07122254504
9485	0.9855810922	0.07121558692
9486	0.9855810922	0.07120891074
9487	0.985575706	0.07119903201
9488	0.9855864784	0.071190226
9489	0.985575706	0.07118195833
9490	0.985575706	0.07117548251
9491	0.985575706	0.07116679765
9492	0.9855810922	0.07115966929
9493	0.985575706	0.07115185166
9494	0.9855972509	0.07114247577
9495	0.9856080233	0.07113514532
9496	0.9856080233	0.07112769121
9497	0.9856080233	0.0711194576
9498	0.9856026371	0.07111311987
9499	0.9856080233	0.0711034038
9500	0.9856187957	0.07109500938
9501	0.9856295682	0.07108585566
9502	0.9856349544	0.07107738934
9503	0.9856295682	0.07106846507
9504	0.9856134095	0.07106022209
9505	0.9856134095	0.07105208688
9506	0.9856295682	0.07104400129
9507	0.9856457268	0.07103529814
9508	0.9856511131	0.0710260926
9509	0.9856618855	0.07101837164
9510	0.9856618855	0.07101132583
9511	0.9856618855	0.07100452136
9512	0.9856726579	0.0709975118
9513	0.9856564993	0.0709907969
9514	0.9856780442	0.07098260278
9515	0.985699589	0.07097384459
9516	0.9856888166	0.07096909364
9517	0.9856780442	0.0709599481
9518	0.9856726579	0.07095111438
9519	0.9856834304	0.07094269965
9520	0.9856888166	0.07093578423
9521	0.9856888166	0.07092815851
9522	0.9856888166	0.07092076108
9523	0.9857103615	0.07091051476
9524	0.9857211339	0.07090118875
9525	0.9857265201	0.07089272925
9526	0.9857103615	0.07088448492
9527	0.9856942028	0.07087713567
9528	0.9857049753	0.07086913627
9529	0.9857103615	0.07086088543
9530	0.9857157477	0.07085415079
9531	0.9857157477	0.07084748962
9532	0.9857265201	0.07083847865
9533	0.9857211339	0.07083084684
9534	0.9857426788	0.07082268289
9535	0.9857319063	0.07081543795
9536	0.985748065	0.07080764133
9537	0.9857642237	0.07080249915
9538	0.9857534512	0.07079427706
9539	0.985796541	0.07078579764
9540	0.9857857685	0.0707771752
9541	0.9857803823	0.07077024666
9542	0.985796541	0.07076335345
9543	0.9858019272	0.07075589473
9544	0.9858019272	0.07074770017
9545	0.9858126996	0.0707411804
9546	0.9858126996	0.07073292896
9547	0.9858180858	0.07072495867
9548	0.9858126996	0.07071607819
9549	0.9858288583	0.07070714335
9550	0.9858073134	0.07069719591
9551	0.9858234721	0.07068869135
9552	0.9858180858	0.07068117278
9553	0.9858180858	0.0706738624
9554	0.9858180858	0.07066514201
9555	0.9858180858	0.07065816464
9556	0.9858234721	0.07064936751
9557	0.9858234721	0.07064203042
9558	0.9858234721	0.07063488249
9559	0.9858288583	0.07062566661
9560	0.9858288583	0.07061909924
9561	0.9858288583	0.07061213483
9562	0.9858288583	0.07060386704
9563	0.9858234721	0.07059539971
9564	0.9858450169	0.07058829048
9565	0.9858665618	0.07058049912
9566	0.9858827205	0.07057102336
9567	0.9858773343	0.07056417693
9568	0.9858827205	0.07055761164
9569	0.9858773343	0.0705499662
9570	0.985871948	0.07054259006
9571	0.985871948	0.0705338252
9572	0.9858611756	0.07052734053
9573	0.9858611756	0.0705203348
9574	0.9858611756	0.07051246194
9575	0.9858665618	0.07050445575
9576	0.9858773343	0.07049707161
9577	0.985871948	0.0704899221
9578	0.9858773343	0.07048212227
9579	0.9858827205	0.07047512921
9580	0.9858934929	0.07046499604
9581	0.9858988791	0.07045776614
9582	0.9858934929	0.07044906434
9583	0.9858881067	0.0704412083
9584	0.9858773343	0.07043266712
9585	0.9858773343	0.07042591895
9586	0.9858773343	0.07041718761
9587	0.9858827205	0.07040849444
9588	0.9858773343	0.07040211097
9589	0.9858934929	0.07039256931
9590	0.9858934929	0.07038517296
9591	0.9858934929	0.07037767471
9592	0.9858988791	0.07037224655
9593	0.9858773343	0.07036446731
9594	0.9859042653	0.07035564737
9595	0.9859042653	0.07034841227
9596	0.9859096516	0.07034083365
9597	0.985920424	0.0703330301
9598	0.985920424	0.07032469206
9599	0.9859258102	0.0703166462
9600	0.9859311964	0.07030843025
9601	0.9859311964	0.07029985372
9602	0.9859419689	0.07029354092
9603	0.9859311964	0.07028637303
9604	0.9859419689	0.07027899721
9605	0.9859473551	0.07027286733
9606	0.9859527413	0.0702637357
9607	0.9859527413	0.07025729938
9608	0.9859473551	0.07024982011
9609	0.9859527413	0.07024309523
9610	0.9859635138	0.0702354393
9611	0.9859635138	0.07022652924
9612	0.9859796724	0.07021896507
9613	0.9859796724	0.07021257178
9614	0.9859850586	0.07020428603
9615	0.9859850586	0.07019745406
9616	0.9859904448	0.07018974945
9617	0.9859850586	0.07018152303
9618	0.9859742862	0.07017384298
9619	0.9859958311	0.07016641754
9620	0.9860012173	0.07015817474
9621	0.9860012173	0.07015002978
9622	0.9859958311	0.07014264931
9623	0.9860012173	0.07013404231
9624	0.9860012173	0.07012716698
9625	0.9860012173	0.07011962687
9626	0.9859958311	0.07011272884
9627	0.9860066035	0.07010546502
9628	0.9860066035	0.07009682063
9629	0.9860335346	0.07009088045
9630	0.9860281484	0.07008468627
9631	0.9860281484	0.07007625717
9632	0.9860173759	0.07006866309
9633	0.9860335346	0.0700617567
9634	0.9860496933	0.0700538709
9635	0.9860658519	0.07004659162
9636	0.9860712381	0.07003977815
9637	0.9860712381	0.07003207508
9638	0.9860766243	0.07002355286
9639	0.986092783	0.07001550482
9640	0.9860712381	0.07000775034
9641	0.9860604657	0.06999971067
9642	0.9860712381	0.0699930756
9643	0.986092783	0.06998501225
9644	0.9861035554	0.06997795365
9645	0.9860981692	0.06996918807
9646	0.986092783	0.06996069107
9647	0.9861035554	0.06995218694
9648	0.9861143279	0.06994546077
9649	0.9861089417	0.0699373569
9650	0.9860981692	0.06992971359
9651	0.9860873968	0.06992133419
9652	0.9861089417	0.06991481796
9653	0.9861035554	0.06990587372
9654	0.9860981692	0.06989877895
9655	0.9860820106	0.06989228718
9656	0.986092783	0.06988452553
9657	0.986092783	0.06987684207
9658	0.9860981692	0.0698683275
9659	0.9861197141	0.0698600691
9660	0.9861197141	0.06985243983
9661	0.9861143279	0.06984647478
9662	0.9861251003	0.06984025884
9663	0.9861143279	0.06983298683
9664	0.9861304865	0.06982618759
9665	0.9861358728	0.06981793334
9666	0.9861520314	0.0698106963
9667	0.9861466452	0.06980195862
9668	0.9861358728	0.06979368486
9669	0.9861466452	0.06978730091
9670	0.9861628039	0.06977883667
9671	0.9861520314	0.06977039104
9672	0.9861520314	0.06976240063
9673	0.986141259	0.0697548942
9674	0.986141259	0.06974593077
9675	0.9861304865	0.0697395279
9676	0.986141259	0.06973153696
9677	0.986141259	0.069724699
9678	0.9861520314	0.06971722944
9679	0.9861574176	0.06970941412
9680	0.9861574176	0.06970094259
9681	0.9861628039	0.06969481162
9682	0.9861574176	0.06968692472
9683	0.9861897349	0.06968106007
9684	0.9862005074	0.0696752332
9685	0.9861897349	0.06966813618
9686	0.9861735763	0.06965946425
9687	0.9861735763	0.06965225532
9688	0.9861735763	0.06964342754
9689	0.9861897349	0.06963474221
9690	0.9862058936	0.06962612066
9691	0.9862058936	0.06961841299
9692	0.9862112798	0.06961205462
9693	0.986216666	0.06960347299
9694	0.9862382109	0.06959582652
9695	0.9862489834	0.06958780426
9696	0.9862382109	0.06957877393
9697	0.9862489834	0.06957094882
9698	0.9862597558	0.06956450529
9699	0.9862543696	0.06955526326
9700	0.9862543696	0.06954856294
9701	0.9862543696	0.069540279
9702	0.9862489834	0.06953267222
9703	0.9862382109	0.06952413018
9704	0.986265142	0.06951827409
9705	0.986265142	0.06950956881
9706	0.9862813007	0.06950318992
9707	0.9862759144	0.06949508201
9708	0.9862813007	0.06948771529
9709	0.9862759144	0.06948221296
9710	0.9862705282	0.06947628635
9711	0.9862705282	0.06946903802
9712	0.9862759144	0.06946308844
9713	0.9862759144	0.06945824165
9714	0.9862866869	0.06945083833
9715	0.9862920731	0.06944370877
9716	0.9862813007	0.06943675876
9717	0.9862813007	0.06942887635
9718	0.9863028455	0.06942211912
9719	0.9862920731	0.06941363595
9720	0.9862974593	0.06940649576
9721	0.9862866869	0.06940009054
9722	0.9862974593	0.06939303755
9723	0.9863082318	0.06938480156
9724	0.9862974593	0.06937500209
9725	0.9862920731	0.06936707112
9726	0.9862920731	0.06935975837
9727	0.9862759144	0.06935229846
9728	0.9862974593	0.06934322951
9729	0.9862866869	0.06933495839
9730	0.9863028455	0.06932749272
9731	0.9863190042	0.06932034189
9732	0.9863190042	0.06931201416
9733	0.9863190042	0.06930261878
9734	0.9863351629	0.06929504417
9735	0.9863297766	0.06928616819
9736	0.9863513215	0.06927705014
9737	0.9863405491	0.06926882579
9738	0.9863513215	0.06926148001
9739	0.9863567077	0.06925331148
9740	0.9863459353	0.06924554452
9741	0.9863620939	0.06923797006
9742	0.9863782526	0.06922978784
9743	0.9863674802	0.06922102189
9744	0.9863836388	0.06921362494
9745	0.9863836388	0.06920566339
9746	0.9863567077	0.06919736153
9747	0.9863782526	0.06918942822
9748	0.9863836388	0.06918232642
9749	0.9863782526	0.06917535931
9750	0.9863782526	0.06916831682
9751	0.9863836388	0.06916284897
9752	0.9864105699	0.06915391102
9753	0.986389025	0.06914710042
9754	0.9864105699	0.06913802069
9755	0.9864159561	0.06912976703
9756	0.9863997975	0.06912301359
9757	0.9864051837	0.06911574846
9758	0.9864321148	0.06910768258
9759	0.9864267286	0.06910040719
9760	0.9864267286	0.06909290055
9761	0.9864159561	0.06908468509
9762	0.9864159561	0.0690783178
9763	0.986437501	0.06907121912
9764	0.9864482734	0.06906282926
9765	0.9864428872	0.06905728482
9766	0.9864536597	0.0690482549
9767	0.9864590459	0.06904035363
9768	0.9864752045	0.069033147
9769	0.9864698183	0.06902569953
9770	0.9864698183	0.069020529
9771	0.9864805908	0.06901343893
9772	0.9864698183	0.06900583932
9773	0.9864752045	0.0689972901
9774	0.9864805908	0.06898990213
9775	0.9864752045	0.06898113735
9776	0.9864752045	0.06897501415
9777	0.986485977	0.06896744929
9778	0.9864752045	0.06896140537
9779	0.9864913632	0.06895376755
9780	0.986485977	0.0689472044
9781	0.9864805908	0.06894229476
9782	0.9864805908	0.06893371604
9783	0.9864752045	0.06892742574
9784	0.9864752045	0.06891992522
9785	0.9864967494	0.06891338046
9786	0.9865021356	0.0689045694
9787	0.9865021356	0.0688959352
9788	0.9864752045	0.06888988566
9789	0.9864967494	0.06888202486
9790	0.9864913632	0.06887472738
9791	0.9865075219	0.06886736193
